date.time,date,site,plot,common.name,scientific.name,family,assessment.method,recapture,vocal,SamplingDay
2022-11-25T03:51:28Z,25/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus alecto,Pteropodidae,PAM.all,NA,yes,982
2022-11-26T03:03:43Z,26/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus alecto,Pteropodidae,PAM.all,NA,yes,983
2021-03-29T01:40:43Z,29/3/2021,Tarcutta,DryA,Fruit Bat,Pteropus alecto,Pteropodidae,PAM.all,NA,yes,376
2021-03-14T18:19:13Z,14/3/2021,Tarcutta,DryA,Fruit Bat,Pteropus alecto,Pteropodidae,PAM.all,NA,yes,361
2021-05-22T23:30:55Z,22/5/2021,Tarcutta,DryB,Fruit Bat,Pteropus alecto,Pteropodidae,PAM.all,NA,yes,430
2022-10-24T01:08:46Z,24/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,950
2022-11-18T01:41:49Z,18/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,975
2022-11-09T02:05:07Z,9/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,966
2022-11-01T02:23:28Z,1/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,958
2022-10-20T03:16:07Z,20/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,946
2022-11-07T03:23:58Z,7/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,964
2022-10-23T21:18:34Z,23/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,949
2022-10-21T21:28:16Z,21/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,947
2022-10-29T22:34:55Z,29/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,955
2022-10-30T22:40:31Z,30/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,PAM.all,NA,yes,956
2022-10-31T00:02:25Z,31/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,957
2022-11-10T01:49:40Z,10/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,967
2022-10-17T03:01:19Z,17/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,943
2022-11-02T03:03:55Z,2/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,959
2022-11-06T03:06:13Z,6/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,963
2022-10-25T03:41:31Z,25/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,951
2022-10-19T04:12:28Z,19/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,945
2022-11-08T04:18:07Z,8/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,965
2022-10-24T04:21:16Z,24/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,950
2022-10-10T05:00:46Z,10/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,936
2022-10-18T05:14:25Z,18/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,944
2022-10-12T20:10:13Z,12/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,938
2022-10-15T20:52:37Z,15/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,941
2022-11-01T21:06:58Z,1/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,958
2022-10-26T21:14:10Z,26/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,952
2022-10-04T21:54:37Z,4/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,930
2022-11-11T22:12:52Z,11/11/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,968
2022-10-21T22:56:37Z,21/10/2022,Tarcutta,DryB,Fruit Bat,Pteropus scapulatus,Pteropodidae,PAM.all,NA,yes,947
2020-06-28T14:59:52Z,28/6/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,102
2020-12-09T04:26:19Z,9/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,266
2020-12-22T00:47:52Z,22/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,279
2021-01-15T04:04:22Z,15/1/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,303
2021-01-16T01:18:46Z,16/1/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,304
2021-01-17T03:16:10Z,17/1/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,305
2020-03-19T18:35:19Z,19/3/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,1
2020-04-04T09:11:07Z,4/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,17
2020-04-07T03:58:49Z,7/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,20
2020-04-08T23:55:34Z,8/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,21
2020-04-23T02:33:28Z,23/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,36
2020-04-28T05:16:16Z,28/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,41
2020-04-29T17:55:28Z,29/4/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,42
2020-04-30T01:56:10Z,30/4/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,43
2020-05-08T08:30:10Z,8/5/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,51
2020-05-11T02:49:22Z,11/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,54
2020-05-12T21:55:43Z,12/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,55
2020-05-14T01:18:16Z,14/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,57
2020-05-15T01:08:19Z,15/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,58
2020-05-16T20:55:34Z,16/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,59
2020-05-19T17:43:13Z,19/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,62
2020-05-20T12:26:46Z,20/5/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,63
2020-05-26T22:37:49Z,26/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,69
2020-05-29T04:59:01Z,29/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,72
2020-05-30T19:10:52Z,30/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,73
2020-06-02T19:30:22Z,2/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,76
2020-06-03T22:54:07Z,3/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,77
2020-06-04T20:30:25Z,4/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,78
2020-06-05T06:00:58Z,5/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,79
2020-06-09T01:47:13Z,9/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,83
2020-06-12T15:33:16Z,12/6/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,86
2020-06-13T17:54:01Z,13/6/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,87
2020-06-17T05:46:43Z,17/6/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,91
2020-07-03T15:17:28Z,3/7/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,107
2020-07-23T08:59:49Z,23/7/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,127
2020-07-26T13:14:40Z,26/7/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,130
2020-08-14T12:59:49Z,14/8/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,149
2020-08-24T04:54:22Z,24/8/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,159
2020-08-27T14:10:19Z,27/8/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,162
2020-09-02T04:24:22Z,2/9/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,168
2020-09-08T03:01:52Z,8/9/2020,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,174
2021-01-21T09:00:40Z,21/1/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,309
2021-02-18T17:07:19Z,18/2/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,337
2021-03-10T10:23:52Z,10/3/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,357
2021-04-04T01:30:28Z,4/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,382
2021-04-09T21:33:19Z,9/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,387
2021-04-17T18:08:46Z,17/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,395
2021-04-25T18:00:46Z,25/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,403
2021-04-29T01:01:46Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,407
2021-05-03T04:22:07Z,3/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,411
2021-05-07T18:25:40Z,7/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,415
2021-05-12T20:01:55Z,12/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,420
2021-05-14T02:56:40Z,14/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,422
2021-05-18T05:45:55Z,18/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,426
2021-05-26T13:35:40Z,26/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,434
2021-06-11T01:37:28Z,11/6/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,450
2021-06-16T17:20:16Z,16/6/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,455
2021-06-18T09:51:46Z,18/6/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,457
2021-06-19T19:52:40Z,19/6/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,458
2021-06-20T01:32:25Z,20/6/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,459
2021-06-22T01:53:31Z,22/6/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,461
2021-08-31T18:29:28Z,31/8/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,531
2021-09-17T14:31:25Z,17/9/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,548
2021-09-30T20:35:04Z,30/9/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,561
2021-10-01T04:17:34Z,1/10/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,562
2021-10-02T17:10:07Z,2/10/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,563
2021-10-03T05:26:31Z,3/10/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,564
2021-10-25T04:49:01Z,25/10/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,586
2021-11-23T05:08:31Z,23/11/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,615
2022-01-20T03:32:01Z,20/1/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,673
2022-03-08T18:37:19Z,8/3/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,720
2022-03-17T11:47:34Z,17/3/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,729
2022-03-25T16:57:58Z,25/3/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,737
2022-04-05T04:49:16Z,5/4/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,748
2022-04-14T05:16:34Z,14/4/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,757
2022-04-18T17:07:01Z,18/4/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,761
2022-04-22T00:42:55Z,22/4/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,765
2022-04-23T23:32:07Z,23/4/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,766
2022-04-26T04:14:13Z,26/4/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,769
2022-04-27T02:20:01Z,27/4/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,770
2022-05-10T05:40:34Z,10/5/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,783
2022-05-18T17:55:52Z,18/5/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,791
2022-05-20T17:42:25Z,20/5/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,793
2022-05-24T17:23:52Z,24/5/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,797
2022-05-25T03:39:07Z,25/5/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,798
2022-05-26T06:25:40Z,26/5/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,799
2022-06-02T19:48:31Z,2/6/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,806
2022-06-06T17:21:37Z,6/6/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,810
2022-06-14T06:47:49Z,14/6/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,818
2022-06-20T06:03:58Z,20/6/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,824
2022-06-29T20:58:22Z,29/6/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,833
2022-07-03T05:28:52Z,3/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,837
2022-07-05T04:22:37Z,5/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,839
2022-07-07T04:48:04Z,7/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,841
2022-07-11T19:08:46Z,11/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,845
2022-07-13T20:39:04Z,13/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,847
2022-07-17T21:27:25Z,17/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,851
2022-07-18T02:52:40Z,18/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,852
2022-07-20T02:19:52Z,20/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,854
2022-07-21T04:13:55Z,21/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,855
2022-07-22T21:03:58Z,22/7/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,856
2022-08-01T17:47:46Z,1/8/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,866
2022-08-05T18:03:40Z,5/8/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,870
2022-08-15T01:43:34Z,15/8/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,880
2022-08-25T20:13:25Z,25/8/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,890
2022-09-03T20:12:37Z,3/9/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,899
2022-09-06T21:04:07Z,6/9/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,902
2022-10-29T19:04:10Z,29/10/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,955
2020-04-28T05:16:16Z,28/4/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,41
2020-05-16T20:55:34Z,16/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,59
2020-12-20T01:57:04Z,20/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,277
2020-12-22T00:47:52Z,22/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,279
2020-05-11T02:49:25Z,11/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,54
2020-05-14T01:46:46Z,14/5/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,57
2020-05-20T12:26:46Z,20/5/2020,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,63
2020-06-03T22:54:07Z,3/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,77
2020-06-04T02:47:25Z,4/6/2020,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,78
2020-11-30T02:03:58Z,30/11/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,257
2020-12-26T01:59:22Z,26/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,283
2020-12-27T01:37:22Z,27/12/2020,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,284
2021-01-09T05:00:04Z,9/1/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,297
2021-01-17T03:46:43Z,17/1/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,305
2021-01-25T14:35:01Z,25/1/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,313
2021-02-22T13:25:49Z,22/2/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,341
2021-06-16T17:20:16Z,16/6/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,455
2021-06-20T01:29:28Z,20/6/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,459
2021-07-08T16:38:28Z,8/7/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,477
2021-08-01T02:32:49Z,1/8/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,501
2021-10-25T04:49:01Z,25/10/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,586
2022-01-27T04:14:16Z,27/1/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,680
2022-03-08T18:37:22Z,8/3/2022,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,720
2022-03-17T11:47:34Z,17/3/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,729
2022-06-13T06:30:31Z,13/6/2022,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,817
2022-10-06T20:49:16Z,6/10/2022,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,PAM.all,NA,yes,932
2022-04-07T01:03:55Z,7/4/2022,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,750
2021-11-22T02:12:07Z,22/11/2021,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,614
2020-10-25T04:54:40Z,25/10/2020,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,221
2022-04-05T05:26:04Z,5/4/2022,Tarcutta,DryA,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,748
2022-09-19T21:15:22Z,19/9/2022,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,915
2021-11-11T20:39:40Z,11/11/2021,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,603
2020-10-05T01:06:01Z,5/10/2020,Tarcutta,DryB,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,201
2020-11-27T01:07:07Z,27/11/2020,Tarcutta,DryA,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,254
2020-10-05T04:33:40Z,5/10/2020,Tarcutta,DryA,Common Ringtail Possum,Pseudocheirus peregrinus,Phalangeridae,PAM.all,NA,yes,201
2020-04-05T09:57:49Z,5/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,18
2020-04-14T02:07:13Z,14/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,27
2020-04-21T07:18:16Z,21/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,34
2020-04-23T10:23:25Z,23/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,36
2020-05-28T09:16:58Z,28/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,71
2020-07-13T18:23:55Z,13/7/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,117
2021-04-23T13:18:13Z,23/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,401
2021-06-10T18:41:55Z,10/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,449
2021-06-13T23:10:52Z,13/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,452
2021-06-19T17:53:01Z,19/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,458
2021-07-23T15:28:10Z,23/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,492
2021-07-27T10:43:01Z,27/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,496
2021-08-14T20:18:07Z,14/8/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,514
2021-08-18T17:16:43Z,18/8/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,518
2021-08-22T01:00:25Z,22/8/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,522
2021-09-15T23:27:28Z,15/9/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,546
2022-07-05T19:09:31Z,5/7/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,839
2022-07-18T01:50:31Z,18/7/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,852
2022-09-02T18:20:28Z,2/9/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,898
2020-04-05T09:21:10Z,5/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,18
2020-04-09T07:06:49Z,9/4/2020,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,22
2020-04-12T16:56:43Z,12/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,25
2020-04-14T02:06:52Z,14/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,27
2020-04-15T15:45:43Z,15/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,28
2020-04-20T08:25:34Z,20/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,33
